商品id,时间,总销量,浏览量,抖音转化率,视频个数,直播个数,直播销量,视频销量,视频达人,直播达人
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-07-28 16:00:00,223,0,0.0,0,61,171,52,0,48
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-07-29 16:00:00,9641,0,0.0,0,58,9641,0,0,47
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-07-30 16:00:00,242,0,0.0,1,61,242,0,0,52
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-07-31 16:00:00,214,0,0.0,1,52,214,0,0,41
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-01 16:00:00,1840,0,0.0,0,68,1840,0,0,52
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-02 16:00:00,219,0,0.0,0,68,219,0,0,54
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-03 16:00:00,142,0,0.0,0,75,142,0,0,50
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-04 16:00:00,321,0,0.0,0,58,321,0,0,50
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-05 16:00:00,230,0,0.0,2,67,230,0,0,49
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-06 16:00:00,413,0,0.0,2,65,413,0,0,52
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-07 16:00:00,155,0,0.0,0,60,155,0,0,47
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-08 16:00:00,1278,0,0.0,0,75,1278,0,0,56
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-09 16:00:00,751,0,0.0,2,68,751,0,0,52
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-10 16:00:00,318,0,0.0,1,68,292,26,0,50
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-11 16:00:00,336,0,0.0,0,77,286,50,0,59
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-12 16:00:00,248,0,0.0,1,81,192,56,0,55
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-13 16:00:00,742,1389,0.5341972642188625,0,77,742,0,12,56
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-14 16:00:00,545,0,0.0,0,62,545,0,0,45
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-15 16:00:00,250,0,0.0,0,61,246,4,0,48
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-16 16:00:00,361,0,0.0,0,82,307,54,0,54
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-17 16:00:00,2830,0,0.0,0,91,2830,0,0,65
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-18 16:00:00,510,0,0.0,1,80,366,144,0,59
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-19 16:00:00,331,0,0.0,0,80,298,33,0,55
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-20 16:00:00,480,0,0.0,1,77,447,33,0,59
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-21 16:00:00,652,0,0.0,0,67,624,28,0,51
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-22 16:00:00,762,0,0.0,3,84,762,0,0,61
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-23 16:00:00,614,0,0.0,3,83,574,40,0,65
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-24 16:00:00,617,0,0.0,1,72,597,20,0,54
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-25 16:00:00,369,3327,0.1109107303877367,1,78,345,24,20,61
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-26 16:00:00,284,0,0.0,1,78,226,58,0,59
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-27 16:00:00,535,0,0.0,0,80,535,0,0,63
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-28 16:00:00,261,0,0.0,2,70,188,73,0,50
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-29 16:00:00,353,0,0.0,0,77,315,38,0,55
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-30 16:00:00,170,0,0.0,0,77,158,12,0,60
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-08-31 16:00:00,274,1906,0.14375655823714587,1,69,256,18,12,53
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-01 16:00:00,679,3753,0.180921929123368,0,72,679,0,11,54
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-02 16:00:00,695,0,0.0,0,72,695,0,0,56
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-03 16:00:00,156,0,0.0,1,63,156,0,0,49
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-04 16:00:00,110,0,0.0,0,51,110,0,0,38
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-05 16:00:00,222,0,0.0,0,61,222,0,0,48
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-06 16:00:00,186,0,0.0,0,67,186,0,0,49
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-07 16:00:00,220,0,0.0,0,77,220,0,0,56
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-08 16:00:00,312,0,0.0,1,83,312,0,0,58
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-09 16:00:00,158,0,0.0,0,69,158,0,0,54
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-10 16:00:00,331,0,0.0,0,70,331,0,0,51
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-11 16:00:00,110,714,0.15406162464985995,0,64,61,49,10,40
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-12 16:00:00,340,0,0.0,1,74,335,5,0,52
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-13 16:00:00,321,0,0.0,0,80,301,20,0,53
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-14 16:00:00,203,0,0.0,0,78,203,0,0,59
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-15 16:00:00,177,0,0.0,0,67,173,4,0,48
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-16 16:00:00,163,0,0.0,0,70,161,2,0,51
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-17 16:00:00,68,748,0.09090909090909093,2,72,40,28,19,52
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-18 16:00:00,82,497,0.16498993963782696,0,60,33,49,20,47
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-19 16:00:00,84,951,0.08832807570977919,0,69,47,37,15,53
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-20 16:00:00,34,696,0.04885057471264368,0,58,26,8,13,45
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-21 16:00:00,927,6215,0.1491552695092518,0,89,927,0,25,63
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-22 16:00:00,234,2144,0.10914179104477613,1,104,232,2,22,78
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-23 16:00:00,153,1583,0.09665192672141504,1,107,113,40,25,79
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-24 16:00:00,196,2032,0.09645669291338582,5,113,137,59,37,75
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-25 16:00:00,416,2562,0.16237314597970334,2,92,280,136,27,73
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-26 16:00:00,469,2078,0.2256977863330125,2,90,328,141,38,66
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-27 16:00:00,143,1912,0.07479079497907949,0,96,127,16,39,71
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-28 16:00:00,141,1717,0.08211997670355271,0,107,125,16,39,77
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-29 16:00:00,129,1092,0.11813186813186813,0,90,111,18,43,71
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-09-30 16:00:00,92,590,0.15593220338983052,1,71,59,33,39,54
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-01 16:00:00,164,1158,0.14162348877374786,1,70,118,46,24,49
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-02 16:00:00,85,869,0.09781357882623704,0,57,67,18,21,47
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-03 16:00:00,109,1517,0.07185234014502308,3,76,107,2,33,61
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-04 16:00:00,249,2098,0.11868446139180172,2,90,247,2,38,71
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-05 16:00:00,248,1541,0.1609344581440623,1,86,88,160,114,66
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-06 16:00:00,262,2558,0.10242376856919468,2,94,171,91,106,70
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-07 16:00:00,364,3120,0.11666666666666667,2,107,297,67,121,83
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-08 16:00:00,430,3260,0.13190184049079753,0,114,410,20,118,81
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-09 16:00:00,158,1380,0.1144927536231884,2,95,112,46,105,67
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-10 16:00:00,338,2750,0.12290909090909093,1,115,309,29,121,78
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-11 16:00:00,138,1199,0.11509591326105087,1,102,85,53,108,70
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-12 16:00:00,164,1509,0.10868124585818424,4,99,95,69,117,71
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-13 16:00:00,173,1854,0.09331175836030203,1,101,99,74,116,72
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-14 16:00:00,719,9178,0.07833950751797777,0,109,719,0,125,82
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-15 16:00:00,132,1514,0.08718626155878467,0,94,95,37,110,74
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-16 16:00:00,159,1534,0.10365058670143416,0,83,150,9,102,69
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-17 16:00:00,70,1031,0.06789524733268673,0,87,56,14,96,69
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-18 16:00:00,133,1283,0.10366328916601716,1,104,111,22,101,79
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-19 16:00:00,172,1542,0.11154345006485084,2,110,164,8,108,82
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-20 16:00:00,204,2099,0.09718913768461172,1,110,153,51,112,87
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-21 16:00:00,132,1401,0.09421841541755888,1,101,94,38,109,80
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-22 16:00:00,159,2140,0.07429906542056075,0,92,155,4,107,72
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-23 16:00:00,108,1001,0.10789210789210787,1,75,55,53,94,62
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-24 16:00:00,400,4540,0.0881057268722467,7,97,400,0,110,72
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-25 16:00:00,313,3414,0.0916813122437024,1,116,143,170,127,85
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-26 16:00:00,421,5568,0.07561063218390805,0,114,392,29,133,91
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-27 16:00:00,304,3400,0.08941176470588236,1,121,269,35,135,90
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-28 16:00:00,258,2190,0.1178082191780822,0,126,182,76,48,93
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-29 16:00:00,145,1606,0.09028642590286426,0,122,131,14,45,91
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-30 16:00:00,175,915,0.1912568306010929,2,117,151,24,66,88
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-10-31 16:00:00,571,3227,0.17694453052370626,4,158,571,0,81,112
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-01 16:00:00,549,1611,0.3407821229050279,1,173,126,423,60,120
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-02 16:00:00,276,1203,0.229426433915212,1,163,53,223,42,117
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-03 16:00:00,426,4447,0.09579491792219473,1,168,312,114,70,115
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-04 16:00:00,363,2757,0.13166485310119694,3,184,303,60,56,134
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-05 16:00:00,650,7927,0.08199823388419326,5,171,459,191,65,128
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-06 16:00:00,1280,10130,0.1263573543928924,3,156,1117,163,64,111
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-07 16:00:00,296,1800,0.16444444444444445,3,176,191,105,70,120
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-08 16:00:00,747,5292,0.141156462585034,1,163,595,152,44,115
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-09 16:00:00,1069,5441,0.1964712369049807,1,167,978,91,48,131
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-10 16:00:00,215,2781,0.07731032002876663,0,172,133,82,63,125
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-11 16:00:00,611,1534,0.3983050847457627,2,168,611,0,54,118
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-12 16:00:00,417,8414,0.04956025671499882,0,155,160,257,41,117
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-13 16:00:00,195,2393,0.0814876723777685,0,126,195,0,35,94
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-14 16:00:00,133,1938,0.06862745098039216,1,151,133,0,53,113
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-15 16:00:00,304,2849,0.10670410670410672,1,174,295,9,47,129
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-16 16:00:00,359,2080,0.17259615384615384,2,166,208,151,44,116
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-17 16:00:00,229,1574,0.1454891994917408,4,157,114,115,50,116
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-18 16:00:00,168,1912,0.08786610878661087,1,153,161,7,32,113
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-19 16:00:00,146,1659,0.08800482218203738,1,133,138,8,41,102
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-20 16:00:00,334,3680,0.0907608695652174,1,140,323,11,142,102
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-21 16:00:00,2057,21347,0.09636014428256898,2,153,1855,202,156,111
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-22 16:00:00,447,2754,0.16230936819172112,2,146,415,32,159,110
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-23 16:00:00,384,2948,0.13025780189959293,1,151,350,34,194,112
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-24 16:00:00,982,8491,0.11565186668236956,3,153,982,0,194,119
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-25 16:00:00,2207,24747,0.08918252717501111,1,159,2207,0,198,113
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-26 16:00:00,593,4440,0.13355855855855855,3,165,593,0,173,112
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-27 16:00:00,1642,6588,0.24924104432301156,2,126,1642,0,64,102
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-28 16:00:00,1188,6242,0.19032361422620955,4,145,1188,0,50,113
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-29 16:00:00,1949,14806,0.13163582331487236,0,175,1949,0,97,132
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-11-30 16:00:00,3644,9099,0.4004835696230355,1,158,3644,0,67,122
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-01 16:00:00,3094,20936,0.14778372181887658,2,187,2672,422,72,135
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-02 16:00:00,628,4062,0.15460364352535694,1,171,533,95,59,131
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-03 16:00:00,985,4963,0.1984686681442676,2,188,910,75,46,138
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-04 16:00:00,1250,2180,0.5733944954128439,0,161,1250,0,53,120
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-05 16:00:00,1071,5656,0.1893564356435644,0,183,1058,13,54,139
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-06 16:00:00,568,4296,0.13221601489757914,0,195,554,14,66,151
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-07 16:00:00,1213,5290,0.2293005671077505,1,179,1148,65,114,139
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-08 16:00:00,641,4146,0.15460684997588034,0,213,615,26,131,154
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-09 16:00:00,1282,9559,0.13411444711789935,1,198,1282,0,115,151
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-10 16:00:00,336,1809,0.1857379767827529,0,203,292,44,70,147
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-11 16:00:00,1173,7649,0.15335337952673553,0,185,1173,0,102,144
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-12 16:00:00,855,3945,0.21673003802281368,3,195,855,0,98,148
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-13 16:00:00,2039,8727,0.23364271800160424,2,227,1740,299,102,174
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-14 16:00:00,528,3039,0.17374136229022705,0,222,528,0,112,168
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-15 16:00:00,3531,17255,0.2046363372935381,1,228,3531,0,97,188
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-16 16:00:00,1754,8618,0.203527500580181,1,222,1754,0,98,172
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-17 16:00:00,1115,7312,0.1524890590809628,2,222,1102,13,106,168
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-18 16:00:00,873,3606,0.2420965058236273,0,190,873,0,72,156
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-19 16:00:00,2488,16801,0.14808642342717696,3,186,2488,0,106,149
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-20 16:00:00,686,3037,0.225880803424432,3,212,686,0,109,171
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-21 16:00:00,1183,6329,0.1869173645125612,5,214,1183,0,96,166
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-22 16:00:00,1233,5337,0.23102866779089376,8,247,1233,0,96,191
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-23 16:00:00,1319,4410,0.29909297052154193,2,231,1319,0,66,182
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-24 16:00:00,5743,9902,0.5799838416481519,7,250,5743,0,80,186
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-25 16:00:00,2560,6670,0.38380809595202403,2,212,2560,0,83,163
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-26 16:00:00,673,2780,0.2420863309352518,4,229,673,0,88,185
【年货专享】豆乳威化饼干128g×4袋网红健康休闲零食|A4|,2021-12-27 16:00:00,1047,6713,0.15596603604945627,6,268,989,58,96,202
