session_id,rank,pm
15,8,47.59221958594722
15,9,47.59671145567387
15,10,47.601203749354134
15,11,47.60569646702803
15,12,47.610189608735574
16,1,74.48365680737581
16,2,74.38146079840381
16,3,74.2792647894318
16,4,74.1770687804598
16,5,74.0748727714878
16,6,73.9726767625158
16,7,73.8704807535438
16,8,73.7682847445718
16,9,73.6660887355998
16,10,73.5638927266278
16,11,73.4616967176558
16,12,73.3595007086838
17,1,77.37285837288205
17,2,77.43203775130817
17,3,77.4914936088642
17,4,77.55122723722828
17,5,77.6112399341131
17,6,77.67153300329414
17,7,77.73210775463795
17,8,77.79296550413063
17,9,77.85410757390642
17,10,77.91553529227639
17,11,77.97724999375734
17,12,78.03925301910078
18,1,74.53173636752203
18,2,74.53173636752203
18,3,74.53173636752203
18,4,74.53173636752203
18,5,74.53173636752203
18,6,74.53173636752203
18,7,74.53173636752203
18,8,74.53173636752203
18,9,74.53173636752203
18,10,74.53173636752203
18,11,74.53173636752203
18,12,74.53173636752203
19,1,45.594331465918415
19,2,45.597759498875924
19,3,45.60118778957183
19,4,45.604616338025515
19,5,45.60804514425636
19,6,45.61147420828374
19,7,45.61490353012704
19,8,45.61833310980564
19,9,45.62176294733893
19,10,45.6251930427463
19,11,45.62862339604713
19,12,45.63205400726082
20,1,45.075320017178015
20,2,45.07561125245032
20,3,45.07590248962444
20,4,45.07619372845538
20,5,45.0764849716825
20,6,45.07677618867652
20,7,45.077067721912215
20,8,45.07735574208053
20,9,45.077683065792186
20,10,45.07757094815456
20,11,45.08237237410685
20,12,45.032234072732116
21,1,40.68632069795375
21,2,40.63804956327241
21,3,40.589778428591075
21,4,40.54150729390974
21,5,40.4932361592284
21,6,40.444965024547066
21,7,40.39669388986573
21,8,40.348422755184394
21,9,40.30015162050306
21,10,40.25188048582172
21,11,40.203609351140386
21,12,40.15533821645905
22,1,37.91364910365708
22,2,37.97106630742771
22,3,38.02832367365212
22,4,38.085369075984545
22,5,38.14224811520974
22,6,38.19903110645555
22,7,38.2554305114848
22,8,38.31181503897379
22,9,38.368332261065056
22,10,38.42352063085945
22,11,38.479913821611945
22,12,38.536909277683165
23,1,26.61773489593499
23,2,26.628530722285074
23,3,26.63936628428102
23,4,26.650259833313246
23,5,26.661239025625576
23,6,26.672345769052747
23,7,26.683643567496617
23,8,26.695228650336535
23,9,26.707246837318237
23,10,26.71991909466761
23,11,26.733580261402768
23,12,26.748737733031447
24,1,22.942934945193983
24,2,22.951891871248996
24,3,22.96084879730401
24,4,22.969805723359023
24,5,22.978762649414037
24,6,22.98771957546905
24,7,22.996676501524064
24,8,23.005633427579077
24,9,23.01459035363409
24,10,23.023547279689105
24,11,23.032504205744118
24,12,23.04146113179913
25,1,3.772165523785377
25,2,4.639854302714261
25,3,5.945784737887832
25,4,7.244407269953901
25,5,9.391878472758181
25,6,11.279626717621053
25,7,14.882597478942039
25,8,17.487475910596533
25,9,23.69515013040989
25,10,26.931971309461225
25,11,37.98939343328358
25,12,41.043991072444335
26,1,54.57860414574411
26,2,54.750406711248374
26,3,54.922348268570346
26,4,55.094606227556206
26,5,55.266041047040126
26,6,55.4378376630002
26,7,55.610762512103484
26,8,55.78252264635641
26,9,55.95120231862768
26,10,56.12859783086883
26,11,56.29970560256535
26,12,56.46457260458806
27,1,35.267481333027185
27,2,35.26810858850846
27,3,35.26873585514589
27,4,35.269363132939674
27,5,35.26999042189001
27,6,35.27061772199709
27,7,35.27124503326112
27,8,35.27187235568229
27,9,35.27249968926081
27,10,35.27312703399687
27,11,35.27375438989068
27,12,35.27438175694242
28,1,43.03541561623345
28,2,42.992082385169155
28,3,42.948749132761506
28,4,42.905415950496
28,5,42.8620825377175
28,6,42.818749882489804
28,7,42.775414737670516
28,8,42.73208777456826
28,9,42.68873392332356
28,10,42.64546843644063
28,11,42.601912551645356
28,12,42.55931102159004
29,1,61.66558246341464
29,2,61.59949281829677
29,3,61.532972750687165
29,4,61.46554739086099
29,5,61.395746294033195
29,6,61.32579448892564
29,7,61.252187431478866
29,8,61.18107699962975
29,9,61.09358957098016
29,10,61.024479086006316
29,11,60.94683071684305
29,12,60.86294362304222
30,1,43.665960585929426
30,2,43.74196734493921
30,3,43.817965841360376
30,4,43.89398089426538
30,5,43.96999783186589
30,6,44.04593787959055
30,7,44.12202996463883
30,8,44.19814382937005
30,9,44.273542291396915
30,10,44.35033664475541
30,11,44.42737264223139
30,12,44.49775343823755
31,1,30.815675096083194
31,2,30.830881040974717
31,3,30.843882832290788
31,4,30.85881922423088
31,5,30.871303138957494
31,6,30.885970831285995
31,7,30.89790847918473
31,8,30.91230961419885
31,9,30.923670398890415
31,10,30.937808599113755
31,11,30.948559490014294
31,12,30.962440073552788
32,1,33.85732082324263
32,2,33.83466872988362
32,3,33.8120166365246
32,4,33.78936454316559
32,5,33.766712449806576
32,6,33.74406035644756
32,7,33.72140826308855
32,8,33.698756169729535
32,9,33.67610407637052
32,10,33.65345198301151
32,11,33.630799889652494
32,12,33.60814779629348
33,1,35.58478173639848
33,2,35.58050996803534
33,3,35.57623819967219
33,4,35.57196643130904
33,5,35.5676946629459
33,6,35.56342289458275
33,7,35.559151126219604
33,8,35.55487935785646
33,9,35.55060758949331
33,10,35.546335821130164
33,11,35.54206405276702
33,12,35.53779228440387
34,1,30.149833926289226
34,2,30.16710961589428
34,3,30.184382311536442
34,4,30.2015995149315
34,5,30.218897269801893
34,6,30.236161125964887
34,7,30.253242420811983
34,8,30.270724286022247
34,9,30.287912562504005
34,10,30.304550746147495
34,11,30.322969138668586
34,12,30.339493768957574
35,1,17.9200152829867
35,2,20.201667409355267
35,3,23.50276387105951
35,4,26.325746544542987
35,5,30.864154177275587
35,6,34.25131165843271
35,7,40.605643769478725
35,8,44.45838854578009
35,9,53.56210735913016
35,10,57.508252045460985
35,11,70.91684660769614
35,12,74.00902049418421
36,1,69.76671280182595
36,2,69.81763667710291
36,3,69.86855648427536
36,4,69.91945585607323
36,5,69.97041481833189
36,6,70.02132717446197
36,7,70.07210429157524
36,8,70.12335326980663
36,9,70.17412856684582
36,10,70.22405609790866
36,11,70.27765624499281
36,12,70.32676315017092
37,1,27.911457367026422
37,2,27.902635078220253
37,3,27.893812789414085
37,4,27.884990500607916
37,5,27.876168211801748
37,6,27.86734592299558
37,7,27.85852363418941
37,8,27.84970134538324
37,9,27.840879056577073
37,10,27.832056767770904
37,11,27.823234478964736
37,12,27.814412190158567
38,1,28.936641456586774
38,2,28.9341013443875
38,3,28.931561232188226
38,4,28.929021119988953
38,5,28.92648100778968
38,6,28.923940895590405
38,7,28.92140078339113
38,8,28.918860671191858
38,9,28.916320558992584
38,10,28.91378044679331
38,11,28.911240334594037
38,12,28.908700222394764
39,1,24.4936560405511
39,2,24.504268337589824
39,3,24.514880637705417
39,4,24.525492922171672
39,5,24.53610528623237
39,6,24.546717245466066
39,7,24.55733126369906
39,8,24.56793480961158
39,9,24.57859161901776
39,10,24.588977523826994
39,11,24.60074128231429
39,12,24.60549710967183
40,1,22.74737919594956
40,2,22.75167965574099
40,3,22.75598011553242
40,4,22.76028057532385
40,5,22.76458103511528
40,6,22.76888149490671
40,7,22.773181954698142
40,8,22.777482414489572
40,9,22.781782874281003
40,10,22.786083334072433
40,11,22.790383793863864
40,12,22.794684253655294
41,1,2.810648326130918
41,2,3.567849875284444
41,3,4.529044994430331
41,4,5.749190486872465
41,5,7.298048770765706
41,6,9.264176579657716
41,7,11.759988237249592
41,8,14.928183001598015
41,9,18.949903965322324
41,10,24.055095000945418
41,11,30.53564791480814
41,12,38.762091504543235
42,1,50.89557757924267
42,2,50.89174741073712
42,3,50.887917242231566
42,4,50.884087073726015
42,5,50.88025690522046
42,6,50.87642673671491
42,7,50.87259656820936
42,8,50.86876639970381
42,9,50.86493623119826
42,10,50.861106062692706
42,11,50.857275894187154
42,12,50.8534457256816
43,1,36.285142637527464
43,2,36.32718904584623
43,3,36.35585627676457
43,4,36.401045169158174
43,5,36.437316266959506
43,6,36.46536524846665
43,7,36.52021398567368
43,8,36.531081051132354
43,9,36.615768974450226
43,10,36.617752693998206
43,11,36.65626325584792
43,12,36.73062878658434
44,1,35.4488112851985
44,2,35.45178968388992
44,3,35.45476808258134
44,4,35.45774648127276
44,5,35.460724879964175
44,6,35.46370327865559
44,7,35.46668167734701
44,8,35.46966007603843
44,9,35.47263847472985
44,10,35.47561687342127
44,11,35.478595272112685
44,12,35.4815736708041
45,1,80.9607529721312
45,2,80.58299326250764
45,3,80.20523355288408
45,4,79.82747384326052
45,5,79.44971413363696
45,6,79.0719544240134
45,7,78.69419471438984
45,8,78.31643500476628
45,9,77.93867529514272
45,10,77.56091558551915
45,11,77.1831558758956
45,12,76.80539616627203
46,1,75.19129866490425
46,2,75.57205254008753
46,3,75.9528064152708
46,4,76.33356029045407
46,5,76.71431416563735
46,6,77.09506804082062
46,7,77.4758219160039
46,8,77.85657579118717
46,9,78.23732966637044
46,10,78.61808354155372
46,11,78.99883741673699
46,12,79.37959129192026
47,1,42.41492558287582
47,2,42.42620666174908
47,3,42.437491098768575
47,4,42.44877951343963
47,5,42.46007359503772
47,6,42.47137795228391
47,7,42.482705161183716
47,8,42.49408954078311
47,9,42.505624747762475
47,10,42.517566373600836
47,11,42.530611936377284
47,12,42.54666498969633
48,1,87.74381198375029
48,2,87.48594759646939
48,3,87.22803900644283
48,4,86.97004456235015
48,5,86.7118833657049
48,6,86.453398289073
48,7,86.19428414713359
48,8,85.93394818483665
48,9,85.67123910647639
48,10,85.40392077454197
48,11,85.12764998602977
48,12,84.83399102880705
49,1,49.546451486228264
49,2,49.621596839118354
49,3,49.69674219200844
49,4,49.77188754489853
49,5,49.84703289778862
49,6,49.92217825067871
49,7,49.9973236035688
49,8,50.07246895645889
49,9,50.14761430934898
49,10,50.22275966223907
49,11,50.29790501512916
49,12,50.37305036801925
50,1,80.35837735709616
50,2,80.21212981893639
50,3,80.06588228077662
50,4,79.91963474261685
50,5,79.77338720445708
50,6,79.62713966629731
50,7,79.48089212813754
50,8,79.33464458997777
50,9,79.188397051818
50,10,79.04214951365823
50,11,78.89590197549846
50,12,78.74965443733869
51,1,53.170010597510576
51,2,53.208476048318026
51,3,53.24694149912548
51,4,53.28540694993293
51,5,53.32387240074038
51,6,53.36233785154783
51,7,53.40080330235528
51,8,53.43926875316273
51,9,53.47773420397018
51,10,53.51619965477763
51,11,53.55466510558508
51,12,53.59313055639253
52,1,67.29123216315996
52,2,67.0256754786562
52,3,66.76011879415243
52,4,66.49456210964867
52,5,66.2290054251449
52,6,65.96344874064114
52,7,65.69789205613738
52,8,65.43233537163361
52,9,65.16677868712985
52,10,64.90122200262608
52,11,64.63566531812232
52,12,64.37010863361856
53,1,107.58725643079835
53,2,107.55623225039494
53,3,107.52520806999154
53,4,107.49418388958813
53,5,107.46315970918472
53,6,107.43213552878132
53,7,107.40111134837791
53,8,107.3700871679745
53,9,107.3390629875711
53,10,107.30803880716769
53,11,107.27701462676428
53,12,107.24599044636088
54,1,54.34022254392018
54,2,54.42195755971733
54,3,54.504298622583704
54,4,54.58693054230578
54,5,54.66916666237582
54,6,54.75207509819111
54,7,54.8325743268201
54,8,54.916379908028574
54,9,55.00017522870445
54,10,55.07903763305789
54,11,55.163303623667446
54,12,55.24511497378525
55,1,78.9947361587093
55,2,78.6649019862185
55,3,78.33916196306576
55,4,78.01787136371776
55,5,77.70141629198714
55,6,77.39021635628421
55,7,77.08472757701642
55,8,76.78544554628091
55,9,76.49290886174285
55,10,76.20770285849258
55,11,75.93046366473882
55,12,75.66188260943932
56,1,45.81808827423905
56,2,48.059733652720695
56,3,51.5884284922269
56,4,53.92229904346518
56,5,58.11617646682905
56,6,60.46211126670366
56,7,65.51564504703501
56,8,67.73841458841683
56,9,73.92533746958757
56,10,75.80558607703045
56,11,83.51587634235223
56,12,84.70651268143446
57,1,48.48646054648823
57,2,48.56307248799449
57,3,48.63968442950075
57,4,48.716296371007004
57,5,48.79290831251326
57,6,48.86952025401952
57,7,48.94613219552578
57,8,49.022744137032035
57,9,49.09935607853829
57,10,49.17596802004455
57,11,49.25257996155081
57,12,49.329191903057065
58,1,39.07381047640095
58,2,39.07650775295777
58,3,39.07920521570837
58,4,39.081902864665615
58,5,39.084600699842355
58,6,39.08729872125144
58,7,39.08999692890574
58,8,39.0926953228181
58,9,39.09539390300138
58,10,39.09809266946844
58,11,39.10079162223214
58,12,39.09785112460953
59,1,41.141357198063005
59,2,41.14983738554966
59,3,41.1598710107745
59,4,41.17155224859739
59,5,41.18494991099877
59,6,41.20009895477284
59,7,41.216990846676815
59,8,41.23556278419181
59,9,41.255685803796254
59,10,41.277151850004955
59,11,41.299659928082406
59,12,41.32280152191736
60,1,51.287939818113685
60,2,51.34717951991887
60,3,51.40826698881188
60,4,51.4712598591681
60,5,51.53621756305767
60,6,51.60320138631804
60,7,51.67227452637553
60,8,51.74350215187036
60,9,51.8169514641415
60,10,51.89269176062937
60,11,51.970794500256005
60,12,52.051333370844716
61,1,68.22862310573849
61,2,68.24147079760604
61,3,68.2533657493238
61,4,68.26430619171163
61,5,68.2742903662473
61,6,68.2833165251096
61,7,68.29138293122118
61,8,68.2984878582914
61,9,68.30462959085912
61,10,68.30980642433532
61,11,68.31401666504573
61,12,68.3172586302733
62,1,82.43547646808622
62,2,82.40506347450795
62,3,82.3752020956683
62,4,82.34598707306701
62,5,82.31752942034296
62,6,82.28995921806332
62,7,82.26342888852604
62,8,82.23811703301979
62,9,82.21423292814478
62,10,82.19202179439024
62,11,82.17177096960614
62,12,82.15381714278725
63,1,91.72874218773246
63,2,91.71392349281886
63,3,91.69910654172882
63,4,91.68429824925471
63,5,91.6694739296212
63,6,91.65462863585432
63,7,91.63987170508585
63,8,91.6251197946743
63,9,91.60997669172362
63,10,91.59523003682173
63,11,91.58164597384042
63,12,91.56564270242119
64,1,78.29564668813974
64,2,78.29618486749102
64,3,78.29672305054157
64,4,78.29726123729142
64,5,78.2977994277406
64,6,78.29833762188912
64,7,78.29887581973702
64,8,78.29941402128432
64,9,78.29995222653105
64,10,78.30049043547723
64,11,78.30102864812288
64,12,78.30156686446803
65,1,46.84498396374741
65,2,46.91254040967918
65,3,46.97990233310947
65,4,47.0470598288047
65,5,47.114002487149264
65,6,47.18071936846202
65,7,47.24719897600496
65,8,47.31342922761742
65,9,47.37939742590596
65,10,47.44509022691619
65,11,47.510493607209455
65,12,47.575592829262916
66,1,60.004711044989435
66,2,59.991556097223594
66,3,59.97785172797494
66,4,59.96357499044267
66,5,59.94870197944401
66,6,59.93320779138693
66,7,59.917066482571265
66,8,59.90025102574818
66,9,59.88273326486534
66,10,59.86448386792197
66,11,59.84547227785495
66,12,59.825666661373596
67,1,74.69015551389009
67,2,74.84221040130305
67,3,74.99441428941957
67,4,75.14680809520415
67,5,75.29944397179632
67,6,75.4523883940677
67,7,75.60572609150147
67,8,75.75956506107664
67,9,75.91404295673664
67,10,76.0693352334646
67,11,76.22566552779682
67,12,76.38331888892066
68,1,47.72427978382262
68,2,47.806209501941154
68,3,47.88813926661049
68,4,47.97006892430392
68,5,48.05199882783295
68,6,48.13392816642037
68,7,48.21585880326989
68,8,48.2977864566527
68,9,48.37972096618078
68,10,48.46163971996814
68,11,48.54359468118051
68,12,48.62546643604609
69,1,43.5158779761493
69,2,43.57814137389074
69,3,43.64040478778357
69,4,43.702668184508276
69,5,43.764931515381235
69,6,43.827195226927024
69,7,43.88945805929475
69,8,43.95172109260284
69,9,44.013990420380566
69,10,44.07623488749572
69,11,44.13852081263472
69,12,44.2008525675377
70,1,35.29970212522542
70,2,35.356920820670304
70,3,35.41458099096393
70,4,35.472690813249436
70,5,35.53125862984222
70,6,35.59029295158271
70,7,35.649802461257195
70,8,35.709796017088145
70,9,35.77028265629538
70,10,35.83375352982812
70,11,35.89042189399302
70,12,35.94360889119863
71,1,30.40332548365183
71,2,30.407721963330346
71,3,30.412122890676137
71,4,30.41653364319638
71,5,30.420967182691662
71,6,30.42545475212453
71,7,30.430071659325048
71,8,30.4349994259707
71,9,30.440675591333576
71,10,30.448154798861264
71,11,30.45997915837669
71,12,30.482276164967566
72,1,22.96537495064356
72,2,22.93953700696826
72,3,22.913699063292956
72,4,22.887861119617654
72,5,22.86202317594235
72,6,22.83618523226705
72,7,22.810347288591746
72,8,22.784509344916444
72,9,22.75867140124114
72,10,22.73283345756584
72,11,22.706995513890536
72,12,22.681157570215234
73,1,8.558180705311536
73,2,9.333743525341305
73,3,10.469385493520171
73,4,11.358730178435541
73,5,12.819580648240978
73,6,13.806882670628227
73,7,15.718202018349725
73,8,16.754882635351304
73,9,19.30787340188294
73,10,20.28444097331484
73,11,23.778207984328716
73,12,24.474911452017704
74,1,31.195184446437903
74,2,31.191219058650518
74,3,31.187253670863132
74,4,31.183288283075747
74,5,31.17932289528836
74,6,31.175357507500976
74,7,31.17139211971359
74,8,31.167426731926206
74,9,31.16346134413882
74,10,31.159495956351435
74,11,31.15553056856405
74,12,31.151565180776664
75,1,31.702326757123863
75,2,31.700999209248895
75,3,31.699671661373927
75,4,31.69834411349896
75,5,31.69701656562399
75,6,31.69568901774902
75,7,31.694361469874053
75,8,31.693033921999085
75,9,31.691706374124117
75,10,31.690378826249148
75,11,31.68905127837418
75,12,31.68772373049921
76,1,29.182757837125482
76,2,29.188825165369792
76,3,29.194892493614102
76,4,29.20095982185841
76,5,29.20702715010272
76,6,29.21309447834703
76,7,29.21916180659134
76,8,29.22522913483565
76,9,29.23129646307996
76,10,29.23736379132427
76,11,29.24343111956858
76,12,29.24949844781289
77,1,24.768034044033595
77,2,24.77819295227848
77,3,24.788351860523367
77,4,24.798510768768253
77,5,24.80866967701314
77,6,24.818828585258025
77,7,24.82898749350291
77,8,24.839146401747797
77,9,24.849305309992683
77,10,24.85946421823757
77,11,24.869623126482455
77,12,24.87978203472734
78,1,23.67547491715397
78,2,23.678291491766988
78,3,23.681108066380006
78,4,23.683924640993023
78,5,23.68674121560604
78,6,23.68955779021906
78,7,23.692374364832077
78,8,23.695190939445094
78,9,23.698007514058112
78,10,23.70082408867113
78,11,23.703640663284148
78,12,23.706457237897165
79,1,23.296383546394903
79,2,23.297398834127744
79,3,23.298414121860585
79,4,23.299429409593426
79,5,23.300444697326267
79,6,23.301459985059108
79,7,23.30247527279195
79,8,23.30349056052479
79,9,23.30450584825763
79,10,23.30552113599047
79,11,23.306536423723312
79,12,23.307551711456153
80,1,50.68787289079335
80,2,50.13440632725829
80,3,49.58093976372323
80,4,49.02747320018817
80,5,48.47400663665311
80,6,47.92054007311805
80,7,47.36707350958299
80,8,46.813606946047926
80,9,46.260140382512866
80,10,45.706673818977805
80,11,45.153207255442744
80,12,44.599740691907684
81,1,64.24700794044735
81,2,64.26693607313123
81,3,64.28684686100763
81,4,64.30675162909878
81,5,64.32672903635552
81,6,64.34659134925079
81,7,64.36641287982413
81,8,64.38671799124553
81,9,64.40625938422093
81,10,64.42552458416891
81,11,64.44800909977302
81,12,64.46542595901377
82,1,69.17490811945775
82,2,69.33716343866833
82,3,69.4994187578789
82,4,69.66167407708947
82,5,69.82392939630004
82,6,69.98618471551062
82,7,70.14844003472119
82,8,70.31069535393176
82,9,70.47295067314234
82,10,70.63520599235291
82,11,70.79746131156348
82,12,70.95971663077405
83,1,62.896086921566834
83,2,63.0307408789256
83,3,63.165394836284364
83,4,63.30004879364313
83,5,63.43470275100189
83,6,63.56935670836066
83,7,63.70401066571942
83,8,63.83866462307819
83,9,63.97331858043695
83,10,64.10797253779572
83,11,64.24262649515448
83,12,64.37728045251325
84,1,1.9985850101606177
84,2,2.506546128595447
84,3,3.143610836084427
84,4,3.942592149415183
84,5,4.944642854072658
84,6,6.201375142990245
84,7,7.777518983483733
84,8,9.754256135725765
84,9,12.233401546610667
84,10,15.342647488257812
84,11,19.24214054873085
84,12,24.132730233193648
85,1,36.068990664700976
85,2,36.05579941520685
85,3,36.04260816571272
85,4,36.029416916218594
85,5,36.016225666724466
85,6,36.00303441723034
85,7,35.98984316773621
85,8,35.976651918242084
85,9,35.963460668747956
85,10,35.95026941925383
85,11,35.9370781697597
85,12,35.92388692026557
86,1,37.68491508497689
86,2,37.68081064513235
86,3,37.6767062052878
86,4,37.672601765443254
86,5,37.66849732559871
86,6,37.66439288575416
86,7,37.660288445909615
86,8,37.65618400606507
86,9,37.65207956622052
86,10,37.647975126375975
86,11,37.64387068653143
86,12,37.63976624668688
87,1,38.25018064792823
87,2,38.24887484828736
87,3,38.24756904864648
87,4,38.24626324900561
87,5,38.24495744936473
87,6,38.24365164972386
87,7,38.242345850082984
87,8,38.24104005044211
87,9,38.239734250801234
87,10,38.23842845116036
87,11,38.237122651519485
87,12,38.23581685187861
88,1,38.454213194914466
88,2,38.455350899328884
88,3,38.45592959623878
88,4,38.45740187853025
88,5,38.460647305152754
88,6,38.46531784992637
88,7,38.46335543357434
88,8,38.45692338788649
88,9,38.45461877126859
88,10,38.46310586352821
88,11,38.46134762878004
88,12,38.46451781146099
89,1,30.247836032186417
89,2,30.267609606391
89,3,30.28738326687645
89,4,30.30715667877143
89,5,30.326930806899625
89,6,30.34670287143295
89,7,30.36648088154896
89,8,30.386241761387133
89,9,30.406051996592865
89,10,30.425720030234196
89,11,30.445797771794187
89,12,30.464695072201373
90,1,24.92562911619658
90,2,24.938261792941642
90,3,24.950894469686705
90,4,24.96352714643177
90,5,24.976159823176832
90,6,24.988792499921896
90,7,25.00142517666696
90,8,25.014057853412023
90,9,25.026690530157087
90,10,25.03932320690215
90,11,25.051955883647214
90,12,25.064588560392277
91,1,23.212870832483997
91,2,23.21731905420168
91,3,23.221767275919365
91,4,23.22621549763705
91,5,23.230663719354734
91,6,23.235111941072418
91,7,23.239560162790102
91,8,23.244008384507787
91,9,23.24845660622547
91,10,23.252904827943155
91,11,23.25735304966084
91,12,23.261801271378523
92,1,36.21304849591158
92,2,36.171968494732475
92,3,36.130888493627126
92,4,36.08980849207061
92,5,36.04872849327392
92,6,36.007648477595026
92,7,35.9665685651868
92,8,35.925488021058136
92,9,35.88441134124758
92,10,35.84331102288821
92,11,35.80235530468211
92,12,35.760515048068264
93,1,30.855896014869586
93,2,30.878332018169033
93,3,30.900757846244286
93,4,30.923185223785264
93,5,30.94565140087243
93,6,30.96800525124045
93,7,30.99050127086677
93,8,31.01308465808437
93,9,31.03482873280546
93,10,31.058491522804662
93,11,31.08047236789011
93,12,31.098925658882727
94,1,46.361040563794546
94,2,46.31760451504957
94,3,46.27416875870031
94,4,46.230730745492444
94,5,46.18729502487093
94,6,46.14386889534194
94,7,46.10041222688495
94,8,46.056948483678234
94,9,46.01369507368785
94,10,45.970073778864375
94,11,45.92594364041307
94,12,45.884523506869265
95,1,37.67520652059771
95,2,37.673361944148624
95,3,37.67152374393686
95,4,37.669673407006876
95,5,37.667818549488615
95,6,37.66600522434037
95,7,37.66424528346859
95,8,37.661924561169194
95,9,37.66079889000769
95,10,37.659359796211795
95,11,37.65598963877916
95,12,37.64576252243158
96,1,34.73830891076063
96,2,34.77975066099469
96,3,34.82119241122874
96,4,34.8626341614628
96,5,34.90407591169686
96,6,34.945517661930914
96,7,34.98695941216497
96,8,35.02840116239903
96,9,35.069842912633085
96,10,35.11128466286714
96,11,35.1527264131012
96,12,35.194168163335256
97,1,45.83156415143446
